id,factor,c_autonoma,tam_municipio,tamano_ocde,n_menores,n_mayores,n_ocupados,hombre,edad,ocupado,estudios,sector_publico,ingresos_hogar,alquiler,n_habitaciones,tipo_hogar,prop_alimentacion,prop_alcohol_tabaco,prop_ropa_calzado,prop_vivienda,prop_mobiliario,prop_salud,prop_transporte,prop_comunicaciones,prop_ocio_cultura,prop_educacion,prop_hoteles_restaurantes,prop_bienes_servicios,gasto_total,gasto_total_crudo,log_gasto_total_crudo,log_ingresos_hogar,movilidad_vs_vivienda,alimentacion_vs_restauracion,otros_bienes_servicios_personales,vivienda_vs_restauracion_alcohol_tabaco,equipamiento_hogar,salud,educacion,ocio_imagen_personal_vs_vivienda,sector_publico_imp,particion,cluster_k9,cluster_9,perfil_consumo
13596,244.361343,Navarra,Mediano,1.0,0,1,0,1,46-65,0,Alto,1.0,1696,0,5.0,Persona sola <65,0.0022471551114771,0.0668098574762233,0.0880790863542309,0.5355409540985246,0.0295006992017306,0.0216155860742811,0.0434434352473536,0.0273964293668717,0.0291229500670922,0.0,0.140604263010866,0.0156395839913485,4455602.529999999,18233.66362002684,9.811079656131414,7.436617265234227,0.7449930724523787,-1.5139367271017428,-0.8178216848440386,-0.942913590021378,-0.338084620815413,-0.536353970951065,-0.4655049582467587,-0.21194343441161742,1,train,0.0,0,Ocio y restauración
15495,1381.227303,Canarias,Mediano,1.0,0,1,1,1,46-65,1,Medio,1.0,1300,1,2.0,Persona sola <65,0.1822187560902849,0.0086774894748883,0.0,0.3607867476211954,0.0108466260313321,0.0199491303642574,0.0,0.0491982075488554,0.2522415333994244,0.0,0.1008966136236156,0.015184895846146,15160364.11,10976.009580082851,9.303558326428382,7.170888478512505,1.2694017292305217,-0.34841354842584693,-1.6359887154025052,0.23539721614931522,-0.9723497220042767,-0.30124616832562534,-0.8602591788414745,1.8513774671374916,1,train,0.0,0,Ocio y restauración
18996,707.529009,Extremadura,Grande,1.0,0,1,0,0,Más de 65,0,Medio,1.0,801,1,3.0,Persona sola ≥65,0.4738671227577826,0.0098184804473473,0.0,0.3217767453635398,0.0300988134480599,0.0,0.0,0.0633294131821419,0.0,0.0,0.0175334708216936,0.0835759539794346,6703321.390000001,9474.270743293298,9.156440604032442,6.687108607866515,0.8311558678642617,2.5770547725965947,0.5216979266393292,-0.4696631075837157,-0.47345182037201,-0.6689124804315327,-0.33644461984878277,-0.7225564672858387,1,train,7.0,7,Consumo básico doméstico
4828,1202.813105,Andalucía,Grande,1.0,0,1,1,0,46-65,1,Alto,0.0,1704,0,3.0,Persona sola <65,0.1625198901721317,0.0231416402453265,0.0146001143142567,0.2255358679198136,0.0004137951734694,0.2288521169148686,0.1650803783861523,0.0238842593529449,0.0620692815247816,0.00206897621137,0.068738141355556,0.0230955384293282,29067835.42,24166.543662658216,10.092765841005514,7.4413203897176174,-0.7959743751792521,0.018565619830575694,-0.8591855826245223,-0.32805497412052864,-0.7180977308183101,3.254316521623403,-0.31914409263041854,0.2597607422849017,0,train,8.0,8,Salud
14364,1143.817475,Cataluña,Mediano,1.7,0,2,0,0,46-65,0,Medio,0.0,1317,0,6.0,Adulto con hijos,0.214721959146079,0.0066439188634966,0.0,0.3290861371696309,0.0109430956157001,0.0444098506716465,0.0045196811977649,0.0668663336685967,0.0691262213593864,0.0594367408944096,0.055695289838273,0.1385507715750158,30790853.14,26919.37639788201,10.200638765751629,7.183870715062453,1.0230143662535895,0.2856328671481977,1.2858890400368062,0.06666411370797791,-1.060291904289712,0.033883466705350286,1.314982218009607,-0.23211710932160742,0,train,5.0,5,"Bienes, servicios e imagen personal"
7051,685.007578,Canarias,Muy Grande,3.1,2,2,2,1,31-45,1,Medio,0.0,2256,0,3.0,Pareja con hijos,0.3309388608180491,0.0565748377596763,0.0613946724294256,0.1223857963173244,0.0785701743521784,0.0135540677489645,0.0611968490714618,0.0096885604734763,0.1792011069124814,0.0,0.0453091247078317,0.0411859494091303,40724766.18999999,59451.55571695002,10.99293389054647,7.721791776817535,-0.02141901884617836,1.536346900597479,-0.9470507147892301,-1.1992415360034545,1.0013898750188637,-0.17219056890721451,-0.41258091866466823,2.4201948840923055,0,train,7.0,7,Consumo básico doméstico
19795,3064.562106,Cataluña,Muy Grande,1.0,0,1,0,1,Más de 65,0,Medio,0.0,1100,1,4.0,Persona sola ≥65,0.2268590279532113,0.0,0.0,0.5116592444754036,0.0393567724299383,0.0966215437195363,0.0,0.0045800700172568,0.0,0.0,0.0,0.1209233414046535,56205083.99,18340.331194449613,9.816912327388431,7.00397413672268,0.7042948282453131,0.7531035463995,0.2534811874655194,0.7898825924339671,0.5180936624386596,1.3187889048681485,-0.22484924967465242,-1.293306433557104,0,train,7.0,7,Consumo básico doméstico
8451,1116.808213,Galicia,Muy Grande,1.0,0,1,0,0,Más de 65,0,Medio,0.0,1237,0,3.0,Persona sola ≥65,0.3929773381482039,0.0,0.0,0.4051559990254801,0.0228650417639366,0.0,0.0,0.0495290476311381,0.0248768558514196,0.0,0.0,0.1045957175798215,19121170.41,17121.26593216592,9.748134996788282,7.121252453244542,0.8989313791218868,1.974394222665648,0.5215991333453975,0.2257530321391359,-0.43002203018057106,-0.558847019690616,-0.39054641437462584,-0.7298129102170102,0,train,7.0,7,Consumo básico doméstico
18668,1033.298976,Andalucía,Pequeño,1.7,0,2,0,1,Más de 65,0,Alto,0.0,2884,0,6.0,Pareja sin hijos,0.1807077969058308,0.0417226799516845,0.0,0.528156810023807,0.0315479480611605,0.0,0.1183614748441473,0.0163448131991476,0.0377103536430751,0.0,0.0301682262329817,0.015279897138165,37931261.89,36708.89333195274,10.5108015707921,7.9672801789422,0.019321470601525278,0.2896996460319504,-1.4710423243410764,-0.29741543032819745,-0.050540402607408795,-0.5394790193504982,-0.5427874656659302,-1.0786500820043894,0,train,4.0,4,Vivienda
14221,233.0244,Navarra,Mediano,1.7,0,2,1,1,Más de 65,0,Medio,0.0,2425,0,5.0,Pareja sin hijos,0.1077303028290828,0.0,0.0,0.1755148992697301,0.0,0.0140649479639571,0.0998180471580674,0.0131409560948164,0.3741277392610115,0.0,0.1686840220320236,0.0469190853913106,10614184.31,45549.66909044718,10.726580591722858,7.793999089503996,0.0061429667000789,-1.2798266902282365,-1.959226495469473,0.3873711656261795,-0.5183419126596023,0.07266517539404492,-0.6549320331592211,3.8277248666920105,0,train,0.0,0,Ocio y restauración
